judge_model,model_id,model_label,condition,dimension,mean_score,sd_score,n_scores
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,general_accuracy_specificity,7.714285714285714,0.9511897312113418,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,general_instruction_following,8.714285714285714,0.48795003647426677,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,general_organization_readability,8.571428571428571,0.5345224838248488,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,general_practical_usefulness,8.0,0.0,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,general_tone_audience_fit,8.714285714285714,0.48795003647426677,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,task_dimension_1,7.285714285714286,0.48795003647426677,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,task_dimension_2,7.857142857142857,0.899735410842437,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,task_dimension_3,7.714285714285714,0.48795003647426666,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,task_dimension_4,7.571428571428571,0.5345224838248487,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,task_dimension_5,7.571428571428571,0.5345224838248486,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,task_dimension_6,7.714285714285714,0.48795003647426655,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,general_accuracy_specificity,8.142857142857142,1.0690449676496976,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,general_instruction_following,8.428571428571429,0.5345224838248488,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,general_organization_readability,8.142857142857142,0.6900655593423546,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,general_practical_usefulness,8.142857142857142,0.3779644730092272,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,general_tone_audience_fit,8.428571428571429,0.7867957924694431,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,task_dimension_1,7.714285714285714,0.7559289460184544,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,task_dimension_2,8.428571428571429,0.7867957924694431,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,task_dimension_3,7.857142857142857,0.6900655593423541,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,task_dimension_4,7.571428571428571,0.786795792469443,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,task_dimension_5,8.0,0.5773502691896257,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,task_dimension_6,8.0,0.0,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,general_accuracy_specificity,4.142857142857143,0.3779644730092273,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,general_instruction_following,5.714285714285714,0.4879500364742668,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,general_organization_readability,6.0,0.0,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,general_practical_usefulness,5.0,0.5773502691896257,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,general_tone_audience_fit,6.0,0.0,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,task_dimension_1,4.428571428571429,0.5345224838248488,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,task_dimension_2,4.142857142857143,0.3779644730092273,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,task_dimension_3,5.142857142857143,0.3779644730092273,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,task_dimension_4,5.0,0.5773502691896257,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,task_dimension_5,4.857142857142857,0.37796447300922725,7
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,task_dimension_6,5.0,0.0,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,general_accuracy_specificity,7.0,1.1547005383792515,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,general_instruction_following,8.142857142857142,0.3779644730092272,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,general_organization_readability,8.142857142857142,0.3779644730092272,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,general_practical_usefulness,7.428571428571429,0.5345224838248488,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,general_tone_audience_fit,7.857142857142857,0.3779644730092272,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,task_dimension_1,7.714285714285714,0.7559289460184544,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,task_dimension_2,7.0,0.816496580927726,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,task_dimension_3,7.142857142857143,0.8997354108424372,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,task_dimension_4,7.142857142857143,0.8997354108424375,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,task_dimension_5,7.142857142857143,0.6900655593423545,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,task_dimension_6,6.857142857142857,0.6900655593423541,7
