model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,2.0,1.4142135623730951,0.8571428571428572,0.2020305089104421,3,1.0
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,1.75,0.3535533905932738,0.7619047619047619,0.13468700594029476,3,2.0
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.5,2.1213203435596424,0.6517857142857143,0.31567267017256584,3,3.0
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,2.25,1.0606601717798212,0.6458333333333333,0.029462782549439494,3,4.0
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.6666666666666665,2.753785273643051,0.5694444444444444,0.37345360165968755,3,5.0
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,4.0,0.0,0.5357142857142857,0.05050762722761051,3,6.0
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,5.0,2.1213203435596424,0.35416666666666663,0.029462782549439473,3,7.0
gpt-4.1,GPT-4.1,automation_GPT-4.1,6.25,0.3535533905932738,0.33035714285714285,0.06313453403451319,3,8.0
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.75,0.3535533905932738,0.2589285714285714,0.16414978848973427,3,9.0
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.5,0.7071067811865476,0.0,0.0,3,10.0
