judge_model,model_id,model_label,condition,dimension,mean_score,sd_score,n_scores
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,general_accuracy_specificity,7.714285714285714,0.48795003647426655,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,general_instruction_following,8.571428571428571,0.7867957924694432,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,general_organization_readability,8.0,0.0,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,general_practical_usefulness,7.857142857142857,0.37796447300922725,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,general_tone_audience_fit,8.0,0.0,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,task_dimension_1,8.0,0.0,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,task_dimension_2,7.857142857142857,0.3779644730092272,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,task_dimension_3,7.428571428571429,0.7867957924694431,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,task_dimension_4,7.714285714285714,0.48795003647426655,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,task_dimension_5,7.428571428571429,0.5345224838248488,7
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,task_dimension_6,7.857142857142857,0.3779644730092272,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,general_accuracy_specificity,5.857142857142857,1.4638501094227994,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,general_instruction_following,7.285714285714286,1.3801311186847085,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,general_organization_readability,7.428571428571429,0.5345224838248488,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,general_practical_usefulness,6.285714285714286,1.2535663410560174,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,general_tone_audience_fit,7.0,0.5773502691896257,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,task_dimension_1,7.0,0.8164965809277263,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,task_dimension_2,6.571428571428571,1.511857892036909,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,task_dimension_3,5.857142857142857,1.0690449676496976,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,task_dimension_4,6.0,1.1547005383792515,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,task_dimension_5,6.142857142857143,1.0690449676496974,7
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,task_dimension_6,6.142857142857143,0.6900655593423544,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,general_accuracy_specificity,7.428571428571429,0.7867957924694431,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,general_instruction_following,8.714285714285714,0.48795003647426677,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,general_organization_readability,8.285714285714286,0.48795003647426677,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,general_practical_usefulness,7.857142857142857,0.3779644730092272,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,general_tone_audience_fit,8.0,0.0,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,task_dimension_1,8.0,0.0,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,task_dimension_2,8.0,0.0,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,task_dimension_3,8.142857142857142,0.8997354108424375,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,task_dimension_4,8.142857142857142,0.377964473009227,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,task_dimension_5,7.285714285714286,0.7559289460184545,7
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,task_dimension_6,8.0,0.0,7
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,general_accuracy_specificity,7.285714285714286,0.7559289460184544,7
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,general_instruction_following,7.857142857142857,1.0690449676496976,7
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,general_organization_readability,7.0,0.5773502691896257,7
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,general_practical_usefulness,7.428571428571429,0.7867957924694432,7
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,general_tone_audience_fit,7.714285714285714,0.48795003647426655,7
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,task_dimension_1,7.857142857142857,0.37796447300922725,7
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,task_dimension_2,7.714285714285714,0.48795003647426655,7
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,task_dimension_3,7.142857142857143,1.2149857925879117,7
