model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,1.5,0.5,0.8055555555555555,0.12028130608117207,4,1.0
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.5,3.905124837953327,0.6388888888888888,0.37577081273524116,4,2.0
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3.5,2.5,0.611111111111111,0.3469443332443555,4,3.0
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.5,0.0,0.6071428571428571,0.030929478706587122,4,4.0
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,4.333333333333333,2.8431203515386634,0.5773809523809524,0.30635974362994695,4,5.0
gpt-4.1,GPT-4.1,automation_GPT-4.1,4.0,0.8660254037844386,0.5595238095238095,0.11340808859081934,4,6.0
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,4.0,0.8660254037844386,0.4682539682539682,0.12218098665349725,4,7.0
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,6.333333333333333,0.5773502691896257,0.3452380952380952,0.05154913117764517,4,8.0
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,6.166666666666667,2.309401076758503,0.33928571428571425,0.2531686942635326,4,9.0
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.5,0.8660254037844386,0.047619047619047616,0.08247860988423225,4,10.0
