model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank
gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.6666666666666665,0.7637626158259733,0.7440476190476191,0.11618584104728057,4,1.0
google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.0,3.0413812651491097,0.7222222222222222,0.2545875386086578,4,2.0
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2.6666666666666665,1.4433756729740645,0.6527777777777778,0.33420026154211013,4,3.0
anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.5,2.6457513110645907,0.6388888888888888,0.1272937693043289,4,4.0
o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.3333333333333335,2.5166114784235836,0.6130952380952381,0.20696831727040135,4,5.0
gpt-4.1,GPT-4.1,automation_GPT-4.1,4.166666666666667,0.7637626158259733,0.5654761904761905,0.06271222471936154,4,6.0
openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.166666666666667,0.7637626158259734,0.5595238095238095,0.11340808859081934,4,7.0
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,5.666666666666667,2.0207259421636903,0.2896825396825397,0.04180814981290769,4,8.0
o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,7.5,0.5,0.21428571428571427,0.061858957413174195,4,9.0
gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,8.666666666666666,0.5773502691896258,0.0,0.0,4,10.0
