model_id,model_label,condition,avg_rank_across_judges,sd_rank_across_judges,avg_win_rate_across_judges,sd_win_rate_across_judges,n_judges,aggregate_rank
plain,plain,plain,1.75,0.6454972243679028,0.8125,0.1613743060919757,4,1.0
openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,3.8333333333333335,4.0722639076235385,0.7023809523809524,0.39823163532566025,4,2.0
o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,3.5,2.7838821814150108,0.5952380952380952,0.26805548212375485,4,3.0
gpt-4.1,GPT-4.1,scaffold_GPT-4.1,4.5,1.3228756555322954,0.5238095238095238,0.04123930494211611,4,4.0
anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,5.0,3.5,0.5,0.25,4,5.5
anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,4.5,1.3228756555322954,0.5,0.0,4,5.5
google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,3.8333333333333335,1.1547005383792515,0.43452380952380953,0.187570848292723,4,7.0
o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,6.0,1.8027756377319946,0.3511904761904762,0.19911581766283015,4,8.0
gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,6.666666666666667,1.2583057392117916,0.30357142857142855,0.18813667415808463,4,9.0
deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,6.833333333333333,2.0207259421636903,0.1726190476190476,0.06760605173571754,4,10.0
